date_id,date,year,month,day
7940,2040-09-26,2040,9,26
7941,2040-09-27,2040,9,27
7942,2040-09-28,2040,9,28
7943,2040-09-29,2040,9,29
7944,2040-09-30,2040,9,30
7945,2040-10-01,2040,10,1
7946,2040-10-02,2040,10,2
7947,2040-10-03,2040,10,3
7948,2040-10-04,2040,10,4
7949,2040-10-05,2040,10,5
7950,2040-10-06,2040,10,6
7951,2040-10-07,2040,10,7
7952,2040-10-08,2040,10,8
7953,2040-10-09,2040,10,9
7954,2040-10-10,2040,10,10
7955,2040-10-11,2040,10,11
7956,2040-10-12,2040,10,12
7957,2040-10-13,2040,10,13
7958,2040-10-14,2040,10,14
7959,2040-10-15,2040,10,15
7960,2040-10-16,2040,10,16
7961,2040-10-17,2040,10,17
7962,2040-10-18,2040,10,18
7963,2040-10-19,2040,10,19
7964,2040-10-20,2040,10,20
7965,2040-10-21,2040,10,21
7966,2040-10-22,2040,10,22
7967,2040-10-23,2040,10,23
7968,2040-10-24,2040,10,24
7969,2040-10-25,2040,10,25
7970,2040-10-26,2040,10,26
7971,2040-10-27,2040,10,27
7972,2040-10-28,2040,10,28
7973,2040-10-29,2040,10,29
7974,2040-10-30,2040,10,30
7975,2040-10-31,2040,10,31
7976,2040-11-01,2040,11,1
7977,2040-11-02,2040,11,2
7978,2040-11-03,2040,11,3
7979,2040-11-04,2040,11,4
7980,2040-11-05,2040,11,5
7981,2040-11-06,2040,11,6
7982,2040-11-07,2040,11,7
7983,2040-11-08,2040,11,8
7984,2040-11-09,2040,11,9
7985,2040-11-10,2040,11,10
7986,2040-11-11,2040,11,11
7987,2040-11-12,2040,11,12
7988,2040-11-13,2040,11,13
7989,2040-11-14,2040,11,14
7990,2040-11-15,2040,11,15
7991,2040-11-16,2040,11,16
7992,2040-11-17,2040,11,17
7993,2040-11-18,2040,11,18
7994,2040-11-19,2040,11,19
7995,2040-11-20,2040,11,20
7996,2040-11-21,2040,11,21
7997,2040-11-22,2040,11,22
7998,2040-11-23,2040,11,23
7999,2040-11-24,2040,11,24
8000,2040-11-25,2040,11,25
8001,2040-11-26,2040,11,26
8002,2040-11-27,2040,11,27
8003,2040-11-28,2040,11,28
8004,2040-11-29,2040,11,29
8005,2040-11-30,2040,11,30
8006,2040-12-01,2040,12,1
8007,2040-12-02,2040,12,2
8008,2040-12-03,2040,12,3
8009,2040-12-04,2040,12,4
8010,2040-12-05,2040,12,5
8011,2040-12-06,2040,12,6
8012,2040-12-07,2040,12,7
8013,2040-12-08,2040,12,8
8014,2040-12-09,2040,12,9
8015,2040-12-10,2040,12,10
8016,2040-12-11,2040,12,11
8017,2040-12-12,2040,12,12
8018,2040-12-13,2040,12,13
8019,2040-12-14,2040,12,14
8020,2040-12-15,2040,12,15
8021,2040-12-16,2040,12,16
8022,2040-12-17,2040,12,17
8023,2040-12-18,2040,12,18
8024,2040-12-19,2040,12,19
8025,2040-12-20,2040,12,20
8026,2040-12-21,2040,12,21
8027,2040-12-22,2040,12,22
8028,2040-12-23,2040,12,23
8029,2040-12-24,2040,12,24
8030,2040-12-25,2040,12,25
8031,2040-12-26,2040,12,26
8032,2040-12-27,2040,12,27
8033,2040-12-28,2040,12,28
8034,2040-12-29,2040,12,29
8035,2040-12-30,2040,12,30
8036,2040-12-31,2040,12,31
8037,2041-01-01,2041,1,1
8038,2041-01-02,2041,1,2
8039,2041-01-03,2041,1,3
8040,2041-01-04,2041,1,4
8041,2041-01-05,2041,1,5
8042,2041-01-06,2041,1,6
8043,2041-01-07,2041,1,7
8044,2041-01-08,2041,1,8
8045,2041-01-09,2041,1,9
8046,2041-01-10,2041,1,10
8047,2041-01-11,2041,1,11
8048,2041-01-12,2041,1,12
8049,2041-01-13,2041,1,13
8050,2041-01-14,2041,1,14
8051,2041-01-15,2041,1,15
8052,2041-01-16,2041,1,16
8053,2041-01-17,2041,1,17
8054,2041-01-18,2041,1,18
8055,2041-01-19,2041,1,19
8056,2041-01-20,2041,1,20
8057,2041-01-21,2041,1,21
8058,2041-01-22,2041,1,22
8059,2041-01-23,2041,1,23
8060,2041-01-24,2041,1,24
8061,2041-01-25,2041,1,25
8062,2041-01-26,2041,1,26
8063,2041-01-27,2041,1,27
8064,2041-01-28,2041,1,28
8065,2041-01-29,2041,1,29
8066,2041-01-30,2041,1,30
8067,2041-01-31,2041,1,31
8068,2041-02-01,2041,2,1
8069,2041-02-02,2041,2,2
8070,2041-02-03,2041,2,3
8071,2041-02-04,2041,2,4
8072,2041-02-05,2041,2,5
8073,2041-02-06,2041,2,6
8074,2041-02-07,2041,2,7
8075,2041-02-08,2041,2,8
8076,2041-02-09,2041,2,9
8077,2041-02-10,2041,2,10
8078,2041-02-11,2041,2,11
8079,2041-02-12,2041,2,12
8080,2041-02-13,2041,2,13
8081,2041-02-14,2041,2,14
8082,2041-02-15,2041,2,15
8083,2041-02-16,2041,2,16
8084,2041-02-17,2041,2,17
8085,2041-02-18,2041,2,18
8086,2041-02-19,2041,2,19
8087,2041-02-20,2041,2,20
8088,2041-02-21,2041,2,21
8089,2041-02-22,2041,2,22
8090,2041-02-23,2041,2,23
8091,2041-02-24,2041,2,24
8092,2041-02-25,2041,2,25
8093,2041-02-26,2041,2,26
8094,2041-02-27,2041,2,27
8095,2041-02-28,2041,2,28
8096,2041-03-01,2041,3,1
8097,2041-03-02,2041,3,2
8098,2041-03-03,2041,3,3
8099,2041-03-04,2041,3,4
8100,2041-03-05,2041,3,5
8101,2041-03-06,2041,3,6
8102,2041-03-07,2041,3,7
8103,2041-03-08,2041,3,8
8104,2041-03-09,2041,3,9
8105,2041-03-10,2041,3,10
8106,2041-03-11,2041,3,11
8107,2041-03-12,2041,3,12
8108,2041-03-13,2041,3,13
8109,2041-03-14,2041,3,14
8110,2041-03-15,2041,3,15
8111,2041-03-16,2041,3,16
8112,2041-03-17,2041,3,17
8113,2041-03-18,2041,3,18
8114,2041-03-19,2041,3,19
8115,2041-03-20,2041,3,20
8116,2041-03-21,2041,3,21
8117,2041-03-22,2041,3,22
8118,2041-03-23,2041,3,23
8119,2041-03-24,2041,3,24
8120,2041-03-25,2041,3,25
8121,2041-03-26,2041,3,26
8122,2041-03-27,2041,3,27
8123,2041-03-28,2041,3,28
8124,2041-03-29,2041,3,29
8125,2041-03-30,2041,3,30
8126,2041-03-31,2041,3,31
8127,2041-04-01,2041,4,1
8128,2041-04-02,2041,4,2
8129,2041-04-03,2041,4,3
8130,2041-04-04,2041,4,4
8131,2041-04-05,2041,4,5
8132,2041-04-06,2041,4,6
8133,2041-04-07,2041,4,7
8134,2041-04-08,2041,4,8
8135,2041-04-09,2041,4,9
8136,2041-04-10,2041,4,10
8137,2041-04-11,2041,4,11
8138,2041-04-12,2041,4,12
8139,2041-04-13,2041,4,13
8140,2041-04-14,2041,4,14
8141,2041-04-15,2041,4,15
8142,2041-04-16,2041,4,16
8143,2041-04-17,2041,4,17
8144,2041-04-18,2041,4,18
8145,2041-04-19,2041,4,19
8146,2041-04-20,2041,4,20
8147,2041-04-21,2041,4,21
8148,2041-04-22,2041,4,22
8149,2041-04-23,2041,4,23
8150,2041-04-24,2041,4,24
8151,2041-04-25,2041,4,25
8152,2041-04-26,2041,4,26
8153,2041-04-27,2041,4,27
8154,2041-04-28,2041,4,28
8155,2041-04-29,2041,4,29
8156,2041-04-30,2041,4,30
8157,2041-05-01,2041,5,1
8158,2041-05-02,2041,5,2
8159,2041-05-03,2041,5,3
8160,2041-05-04,2041,5,4
8161,2041-05-05,2041,5,5
8162,2041-05-06,2041,5,6
8163,2041-05-07,2041,5,7
8164,2041-05-08,2041,5,8
8165,2041-05-09,2041,5,9
8166,2041-05-10,2041,5,10
8167,2041-05-11,2041,5,11
8168,2041-05-12,2041,5,12
8169,2041-05-13,2041,5,13
8170,2041-05-14,2041,5,14
8171,2041-05-15,2041,5,15
8172,2041-05-16,2041,5,16
8173,2041-05-17,2041,5,17
8174,2041-05-18,2041,5,18
8175,2041-05-19,2041,5,19
8176,2041-05-20,2041,5,20
8177,2041-05-21,2041,5,21
8178,2041-05-22,2041,5,22
8179,2041-05-23,2041,5,23
8180,2041-05-24,2041,5,24
8181,2041-05-25,2041,5,25
8182,2041-05-26,2041,5,26
8183,2041-05-27,2041,5,27
8184,2041-05-28,2041,5,28
8185,2041-05-29,2041,5,29
8186,2041-05-30,2041,5,30
8187,2041-05-31,2041,5,31
8188,2041-06-01,2041,6,1
8189,2041-06-02,2041,6,2
8190,2041-06-03,2041,6,3
8191,2041-06-04,2041,6,4
8192,2041-06-05,2041,6,5
8193,2041-06-06,2041,6,6
8194,2041-06-07,2041,6,7
8195,2041-06-08,2041,6,8
8196,2041-06-09,2041,6,9
8197,2041-06-10,2041,6,10
8198,2041-06-11,2041,6,11
8199,2041-06-12,2041,6,12
8200,2041-06-13,2041,6,13
8201,2041-06-14,2041,6,14
8202,2041-06-15,2041,6,15
8203,2041-06-16,2041,6,16
8204,2041-06-17,2041,6,17
8205,2041-06-18,2041,6,18
8206,2041-06-19,2041,6,19
8207,2041-06-20,2041,6,20
8208,2041-06-21,2041,6,21
8209,2041-06-22,2041,6,22
8210,2041-06-23,2041,6,23
8211,2041-06-24,2041,6,24
8212,2041-06-25,2041,6,25
8213,2041-06-26,2041,6,26
8214,2041-06-27,2041,6,27
8215,2041-06-28,2041,6,28
8216,2041-06-29,2041,6,29
8217,2041-06-30,2041,6,30
8218,2041-07-01,2041,7,1
8219,2041-07-02,2041,7,2
8220,2041-07-03,2041,7,3
8221,2041-07-04,2041,7,4
8222,2041-07-05,2041,7,5
8223,2041-07-06,2041,7,6
8224,2041-07-07,2041,7,7
8225,2041-07-08,2041,7,8
8226,2041-07-09,2041,7,9
8227,2041-07-10,2041,7,10
8228,2041-07-11,2041,7,11
8229,2041-07-12,2041,7,12
8230,2041-07-13,2041,7,13
8231,2041-07-14,2041,7,14
8232,2041-07-15,2041,7,15
8233,2041-07-16,2041,7,16
8234,2041-07-17,2041,7,17
8235,2041-07-18,2041,7,18
8236,2041-07-19,2041,7,19
8237,2041-07-20,2041,7,20
8238,2041-07-21,2041,7,21
8239,2041-07-22,2041,7,22
8240,2041-07-23,2041,7,23
8241,2041-07-24,2041,7,24
8242,2041-07-25,2041,7,25
8243,2041-07-26,2041,7,26
8244,2041-07-27,2041,7,27
8245,2041-07-28,2041,7,28
8246,2041-07-29,2041,7,29
8247,2041-07-30,2041,7,30
8248,2041-07-31,2041,7,31
8249,2041-08-01,2041,8,1
8250,2041-08-02,2041,8,2
8251,2041-08-03,2041,8,3
8252,2041-08-04,2041,8,4
8253,2041-08-05,2041,8,5
8254,2041-08-06,2041,8,6
8255,2041-08-07,2041,8,7
8256,2041-08-08,2041,8,8
8257,2041-08-09,2041,8,9
8258,2041-08-10,2041,8,10
8259,2041-08-11,2041,8,11
8260,2041-08-12,2041,8,12
8261,2041-08-13,2041,8,13
8262,2041-08-14,2041,8,14
8263,2041-08-15,2041,8,15
8264,2041-08-16,2041,8,16
8265,2041-08-17,2041,8,17
8266,2041-08-18,2041,8,18
8267,2041-08-19,2041,8,19
8268,2041-08-20,2041,8,20
8269,2041-08-21,2041,8,21
8270,2041-08-22,2041,8,22
8271,2041-08-23,2041,8,23
8272,2041-08-24,2041,8,24
8273,2041-08-25,2041,8,25
8274,2041-08-26,2041,8,26
8275,2041-08-27,2041,8,27
8276,2041-08-28,2041,8,28
8277,2041-08-29,2041,8,29
8278,2041-08-30,2041,8,30
8279,2041-08-31,2041,8,31
8280,2041-09-01,2041,9,1
8281,2041-09-02,2041,9,2
8282,2041-09-03,2041,9,3
8283,2041-09-04,2041,9,4
8284,2041-09-05,2041,9,5
8285,2041-09-06,2041,9,6
8286,2041-09-07,2041,9,7
8287,2041-09-08,2041,9,8
8288,2041-09-09,2041,9,9
8289,2041-09-10,2041,9,10
8290,2041-09-11,2041,9,11
8291,2041-09-12,2041,9,12
8292,2041-09-13,2041,9,13
8293,2041-09-14,2041,9,14
8294,2041-09-15,2041,9,15
8295,2041-09-16,2041,9,16
8296,2041-09-17,2041,9,17
8297,2041-09-18,2041,9,18
8298,2041-09-19,2041,9,19
8299,2041-09-20,2041,9,20
8300,2041-09-21,2041,9,21
8301,2041-09-22,2041,9,22
8302,2041-09-23,2041,9,23
8303,2041-09-24,2041,9,24
8304,2041-09-25,2041,9,25
8305,2041-09-26,2041,9,26
8306,2041-09-27,2041,9,27
8307,2041-09-28,2041,9,28
8308,2041-09-29,2041,9,29
8309,2041-09-30,2041,9,30
8310,2041-10-01,2041,10,1
8311,2041-10-02,2041,10,2
8312,2041-10-03,2041,10,3
8313,2041-10-04,2041,10,4
8314,2041-10-05,2041,10,5
8315,2041-10-06,2041,10,6
8316,2041-10-07,2041,10,7
8317,2041-10-08,2041,10,8
8318,2041-10-09,2041,10,9
8319,2041-10-10,2041,10,10
8320,2041-10-11,2041,10,11
8321,2041-10-12,2041,10,12
8322,2041-10-13,2041,10,13
8323,2041-10-14,2041,10,14
8324,2041-10-15,2041,10,15
8325,2041-10-16,2041,10,16
8326,2041-10-17,2041,10,17
8327,2041-10-18,2041,10,18
8328,2041-10-19,2041,10,19
8329,2041-10-20,2041,10,20
8330,2041-10-21,2041,10,21
8331,2041-10-22,2041,10,22
8332,2041-10-23,2041,10,23
8333,2041-10-24,2041,10,24
8334,2041-10-25,2041,10,25
8335,2041-10-26,2041,10,26
8336,2041-10-27,2041,10,27
8337,2041-10-28,2041,10,28
8338,2041-10-29,2041,10,29
8339,2041-10-30,2041,10,30
8340,2041-10-31,2041,10,31
8341,2041-11-01,2041,11,1
8342,2041-11-02,2041,11,2
8343,2041-11-03,2041,11,3
8344,2041-11-04,2041,11,4
8345,2041-11-05,2041,11,5
8346,2041-11-06,2041,11,6
8347,2041-11-07,2041,11,7
8348,2041-11-08,2041,11,8
8349,2041-11-09,2041,11,9
8350,2041-11-10,2041,11,10
8351,2041-11-11,2041,11,11
8352,2041-11-12,2041,11,12
8353,2041-11-13,2041,11,13
8354,2041-11-14,2041,11,14
8355,2041-11-15,2041,11,15
8356,2041-11-16,2041,11,16
8357,2041-11-17,2041,11,17
8358,2041-11-18,2041,11,18
8359,2041-11-19,2041,11,19
8360,2041-11-20,2041,11,20
8361,2041-11-21,2041,11,21
8362,2041-11-22,2041,11,22
8363,2041-11-23,2041,11,23
8364,2041-11-24,2041,11,24
8365,2041-11-25,2041,11,25
8366,2041-11-26,2041,11,26
8367,2041-11-27,2041,11,27
8368,2041-11-28,2041,11,28
8369,2041-11-29,2041,11,29
8370,2041-11-30,2041,11,30
8371,2041-12-01,2041,12,1
8372,2041-12-02,2041,12,2
8373,2041-12-03,2041,12,3
8374,2041-12-04,2041,12,4
8375,2041-12-05,2041,12,5
8376,2041-12-06,2041,12,6
8377,2041-12-07,2041,12,7
8378,2041-12-08,2041,12,8
8379,2041-12-09,2041,12,9
8380,2041-12-10,2041,12,10
8381,2041-12-11,2041,12,11
8382,2041-12-12,2041,12,12
8383,2041-12-13,2041,12,13
8384,2041-12-14,2041,12,14
8385,2041-12-15,2041,12,15
8386,2041-12-16,2041,12,16
8387,2041-12-17,2041,12,17
8388,2041-12-18,2041,12,18
8389,2041-12-19,2041,12,19
8390,2041-12-20,2041,12,20
8391,2041-12-21,2041,12,21
8392,2041-12-22,2041,12,22
8393,2041-12-23,2041,12,23
8394,2041-12-24,2041,12,24
8395,2041-12-25,2041,12,25
8396,2041-12-26,2041,12,26
8397,2041-12-27,2041,12,27
8398,2041-12-28,2041,12,28
8399,2041-12-29,2041,12,29
8400,2041-12-30,2041,12,30
8401,2041-12-31,2041,12,31
8402,2042-01-01,2042,1,1
8403,2042-01-02,2042,1,2
8404,2042-01-03,2042,1,3
8405,2042-01-04,2042,1,4
8406,2042-01-05,2042,1,5
8407,2042-01-06,2042,1,6
8408,2042-01-07,2042,1,7
8409,2042-01-08,2042,1,8
8410,2042-01-09,2042,1,9
8411,2042-01-10,2042,1,10
8412,2042-01-11,2042,1,11
8413,2042-01-12,2042,1,12
8414,2042-01-13,2042,1,13
8415,2042-01-14,2042,1,14
8416,2042-01-15,2042,1,15
8417,2042-01-16,2042,1,16
8418,2042-01-17,2042,1,17
8419,2042-01-18,2042,1,18
8420,2042-01-19,2042,1,19
8421,2042-01-20,2042,1,20
8422,2042-01-21,2042,1,21
8423,2042-01-22,2042,1,22
8424,2042-01-23,2042,1,23
8425,2042-01-24,2042,1,24
8426,2042-01-25,2042,1,25
8427,2042-01-26,2042,1,26
8428,2042-01-27,2042,1,27
8429,2042-01-28,2042,1,28
8430,2042-01-29,2042,1,29
8431,2042-01-30,2042,1,30
8432,2042-01-31,2042,1,31
8433,2042-02-01,2042,2,1
8434,2042-02-02,2042,2,2
8435,2042-02-03,2042,2,3
8436,2042-02-04,2042,2,4
8437,2042-02-05,2042,2,5
8438,2042-02-06,2042,2,6
8439,2042-02-07,2042,2,7
8440,2042-02-08,2042,2,8
8441,2042-02-09,2042,2,9
8442,2042-02-10,2042,2,10
8443,2042-02-11,2042,2,11
8444,2042-02-12,2042,2,12
8445,2042-02-13,2042,2,13
8446,2042-02-14,2042,2,14
8447,2042-02-15,2042,2,15
8448,2042-02-16,2042,2,16
8449,2042-02-17,2042,2,17
8450,2042-02-18,2042,2,18
8451,2042-02-19,2042,2,19
8452,2042-02-20,2042,2,20
8453,2042-02-21,2042,2,21
8454,2042-02-22,2042,2,22
8455,2042-02-23,2042,2,23
8456,2042-02-24,2042,2,24
8457,2042-02-25,2042,2,25
8458,2042-02-26,2042,2,26
8459,2042-02-27,2042,2,27
8460,2042-02-28,2042,2,28
8461,2042-03-01,2042,3,1
8462,2042-03-02,2042,3,2
8463,2042-03-03,2042,3,3
8464,2042-03-04,2042,3,4
8465,2042-03-05,2042,3,5
8466,2042-03-06,2042,3,6
8467,2042-03-07,2042,3,7
8468,2042-03-08,2042,3,8
8469,2042-03-09,2042,3,9
8470,2042-03-10,2042,3,10
8471,2042-03-11,2042,3,11
8472,2042-03-12,2042,3,12
8473,2042-03-13,2042,3,13
8474,2042-03-14,2042,3,14
8475,2042-03-15,2042,3,15
8476,2042-03-16,2042,3,16
8477,2042-03-17,2042,3,17
8478,2042-03-18,2042,3,18
8479,2042-03-19,2042,3,19
8480,2042-03-20,2042,3,20
8481,2042-03-21,2042,3,21
8482,2042-03-22,2042,3,22
8483,2042-03-23,2042,3,23
8484,2042-03-24,2042,3,24
8485,2042-03-25,2042,3,25
8486,2042-03-26,2042,3,26
8487,2042-03-27,2042,3,27
8488,2042-03-28,2042,3,28
8489,2042-03-29,2042,3,29
8490,2042-03-30,2042,3,30
8491,2042-03-31,2042,3,31
8492,2042-04-01,2042,4,1
8493,2042-04-02,2042,4,2
8494,2042-04-03,2042,4,3
8495,2042-04-04,2042,4,4
8496,2042-04-05,2042,4,5
8497,2042-04-06,2042,4,6
8498,2042-04-07,2042,4,7
8499,2042-04-08,2042,4,8
8500,2042-04-09,2042,4,9
8501,2042-04-10,2042,4,10
8502,2042-04-11,2042,4,11
8503,2042-04-12,2042,4,12
8504,2042-04-13,2042,4,13
8505,2042-04-14,2042,4,14
8506,2042-04-15,2042,4,15
8507,2042-04-16,2042,4,16
8508,2042-04-17,2042,4,17
8509,2042-04-18,2042,4,18
8510,2042-04-19,2042,4,19
8511,2042-04-20,2042,4,20
8512,2042-04-21,2042,4,21
8513,2042-04-22,2042,4,22
8514,2042-04-23,2042,4,23
8515,2042-04-24,2042,4,24
8516,2042-04-25,2042,4,25
8517,2042-04-26,2042,4,26
8518,2042-04-27,2042,4,27
8519,2042-04-28,2042,4,28
8520,2042-04-29,2042,4,29
8521,2042-04-30,2042,4,30
8522,2042-05-01,2042,5,1
8523,2042-05-02,2042,5,2
8524,2042-05-03,2042,5,3
8525,2042-05-04,2042,5,4
8526,2042-05-05,2042,5,5
8527,2042-05-06,2042,5,6
8528,2042-05-07,2042,5,7
8529,2042-05-08,2042,5,8
8530,2042-05-09,2042,5,9
8531,2042-05-10,2042,5,10
8532,2042-05-11,2042,5,11
8533,2042-05-12,2042,5,12
8534,2042-05-13,2042,5,13
8535,2042-05-14,2042,5,14
8536,2042-05-15,2042,5,15
8537,2042-05-16,2042,5,16
8538,2042-05-17,2042,5,17
8539,2042-05-18,2042,5,18
8540,2042-05-19,2042,5,19
8541,2042-05-20,2042,5,20
8542,2042-05-21,2042,5,21
8543,2042-05-22,2042,5,22
8544,2042-05-23,2042,5,23
8545,2042-05-24,2042,5,24
8546,2042-05-25,2042,5,25
8547,2042-05-26,2042,5,26
8548,2042-05-27,2042,5,27
8549,2042-05-28,2042,5,28
8550,2042-05-29,2042,5,29
8551,2042-05-30,2042,5,30
8552,2042-05-31,2042,5,31
8553,2042-06-01,2042,6,1
8554,2042-06-02,2042,6,2
8555,2042-06-03,2042,6,3
8556,2042-06-04,2042,6,4
8557,2042-06-05,2042,6,5
8558,2042-06-06,2042,6,6
8559,2042-06-07,2042,6,7
8560,2042-06-08,2042,6,8
8561,2042-06-09,2042,6,9
8562,2042-06-10,2042,6,10
8563,2042-06-11,2042,6,11
8564,2042-06-12,2042,6,12
8565,2042-06-13,2042,6,13
8566,2042-06-14,2042,6,14
8567,2042-06-15,2042,6,15
8568,2042-06-16,2042,6,16
8569,2042-06-17,2042,6,17
8570,2042-06-18,2042,6,18
8571,2042-06-19,2042,6,19
8572,2042-06-20,2042,6,20
8573,2042-06-21,2042,6,21
8574,2042-06-22,2042,6,22
8575,2042-06-23,2042,6,23
8576,2042-06-24,2042,6,24
8577,2042-06-25,2042,6,25
8578,2042-06-26,2042,6,26
8579,2042-06-27,2042,6,27
8580,2042-06-28,2042,6,28
8581,2042-06-29,2042,6,29
8582,2042-06-30,2042,6,30
8583,2042-07-01,2042,7,1
8584,2042-07-02,2042,7,2
8585,2042-07-03,2042,7,3
8586,2042-07-04,2042,7,4
8587,2042-07-05,2042,7,5
8588,2042-07-06,2042,7,6
8589,2042-07-07,2042,7,7
8590,2042-07-08,2042,7,8
8591,2042-07-09,2042,7,9
8592,2042-07-10,2042,7,10
8593,2042-07-11,2042,7,11
8594,2042-07-12,2042,7,12
8595,2042-07-13,2042,7,13
8596,2042-07-14,2042,7,14
8597,2042-07-15,2042,7,15
8598,2042-07-16,2042,7,16
8599,2042-07-17,2042,7,17
8600,2042-07-18,2042,7,18
8601,2042-07-19,2042,7,19
8602,2042-07-20,2042,7,20
8603,2042-07-21,2042,7,21
8604,2042-07-22,2042,7,22
8605,2042-07-23,2042,7,23
8606,2042-07-24,2042,7,24
8607,2042-07-25,2042,7,25
8608,2042-07-26,2042,7,26
8609,2042-07-27,2042,7,27
8610,2042-07-28,2042,7,28
8611,2042-07-29,2042,7,29
8612,2042-07-30,2042,7,30
8613,2042-07-31,2042,7,31
8614,2042-08-01,2042,8,1
8615,2042-08-02,2042,8,2
8616,2042-08-03,2042,8,3
8617,2042-08-04,2042,8,4
8618,2042-08-05,2042,8,5
8619,2042-08-06,2042,8,6
8620,2042-08-07,2042,8,7
8621,2042-08-08,2042,8,8
8622,2042-08-09,2042,8,9
8623,2042-08-10,2042,8,10
8624,2042-08-11,2042,8,11
8625,2042-08-12,2042,8,12
8626,2042-08-13,2042,8,13
8627,2042-08-14,2042,8,14
8628,2042-08-15,2042,8,15
8629,2042-08-16,2042,8,16
8630,2042-08-17,2042,8,17
8631,2042-08-18,2042,8,18
8632,2042-08-19,2042,8,19
8633,2042-08-20,2042,8,20
8634,2042-08-21,2042,8,21
8635,2042-08-22,2042,8,22
8636,2042-08-23,2042,8,23
8637,2042-08-24,2042,8,24
8638,2042-08-25,2042,8,25
8639,2042-08-26,2042,8,26
8640,2042-08-27,2042,8,27
8641,2042-08-28,2042,8,28
8642,2042-08-29,2042,8,29
8643,2042-08-30,2042,8,30
8644,2042-08-31,2042,8,31
8645,2042-09-01,2042,9,1
8646,2042-09-02,2042,9,2
8647,2042-09-03,2042,9,3
8648,2042-09-04,2042,9,4
8649,2042-09-05,2042,9,5
8650,2042-09-06,2042,9,6
8651,2042-09-07,2042,9,7
8652,2042-09-08,2042,9,8
8653,2042-09-09,2042,9,9
8654,2042-09-10,2042,9,10
8655,2042-09-11,2042,9,11
8656,2042-09-12,2042,9,12
8657,2042-09-13,2042,9,13
8658,2042-09-14,2042,9,14
8659,2042-09-15,2042,9,15
8660,2042-09-16,2042,9,16
8661,2042-09-17,2042,9,17
8662,2042-09-18,2042,9,18
8663,2042-09-19,2042,9,19
8664,2042-09-20,2042,9,20
8665,2042-09-21,2042,9,21
8666,2042-09-22,2042,9,22
8667,2042-09-23,2042,9,23
8668,2042-09-24,2042,9,24
8669,2042-09-25,2042,9,25
8670,2042-09-26,2042,9,26
8671,2042-09-27,2042,9,27
8672,2042-09-28,2042,9,28
8673,2042-09-29,2042,9,29
8674,2042-09-30,2042,9,30
8675,2042-10-01,2042,10,1
8676,2042-10-02,2042,10,2
8677,2042-10-03,2042,10,3
8678,2042-10-04,2042,10,4
8679,2042-10-05,2042,10,5
8680,2042-10-06,2042,10,6
8681,2042-10-07,2042,10,7
8682,2042-10-08,2042,10,8
8683,2042-10-09,2042,10,9
8684,2042-10-10,2042,10,10
8685,2042-10-11,2042,10,11
8686,2042-10-12,2042,10,12
8687,2042-10-13,2042,10,13
8688,2042-10-14,2042,10,14
8689,2042-10-15,2042,10,15
8690,2042-10-16,2042,10,16
8691,2042-10-17,2042,10,17
8692,2042-10-18,2042,10,18
8693,2042-10-19,2042,10,19
8694,2042-10-20,2042,10,20
8695,2042-10-21,2042,10,21
8696,2042-10-22,2042,10,22
8697,2042-10-23,2042,10,23
8698,2042-10-24,2042,10,24
8699,2042-10-25,2042,10,25
8700,2042-10-26,2042,10,26
8701,2042-10-27,2042,10,27
8702,2042-10-28,2042,10,28
8703,2042-10-29,2042,10,29
8704,2042-10-30,2042,10,30
8705,2042-10-31,2042,10,31
8706,2042-11-01,2042,11,1
8707,2042-11-02,2042,11,2
8708,2042-11-03,2042,11,3
8709,2042-11-04,2042,11,4
8710,2042-11-05,2042,11,5
8711,2042-11-06,2042,11,6
8712,2042-11-07,2042,11,7
8713,2042-11-08,2042,11,8
8714,2042-11-09,2042,11,9
8715,2042-11-10,2042,11,10
8716,2042-11-11,2042,11,11
8717,2042-11-12,2042,11,12
8718,2042-11-13,2042,11,13
8719,2042-11-14,2042,11,14
8720,2042-11-15,2042,11,15
8721,2042-11-16,2042,11,16
8722,2042-11-17,2042,11,17
8723,2042-11-18,2042,11,18
8724,2042-11-19,2042,11,19
8725,2042-11-20,2042,11,20
8726,2042-11-21,2042,11,21
8727,2042-11-22,2042,11,22
8728,2042-11-23,2042,11,23
8729,2042-11-24,2042,11,24
8730,2042-11-25,2042,11,25
8731,2042-11-26,2042,11,26
8732,2042-11-27,2042,11,27
8733,2042-11-28,2042,11,28
8734,2042-11-29,2042,11,29
8735,2042-11-30,2042,11,30
8736,2042-12-01,2042,12,1
8737,2042-12-02,2042,12,2
8738,2042-12-03,2042,12,3
8739,2042-12-04,2042,12,4
8740,2042-12-05,2042,12,5
8741,2042-12-06,2042,12,6
8742,2042-12-07,2042,12,7
8743,2042-12-08,2042,12,8
8744,2042-12-09,2042,12,9
8745,2042-12-10,2042,12,10
8746,2042-12-11,2042,12,11
8747,2042-12-12,2042,12,12
8748,2042-12-13,2042,12,13
8749,2042-12-14,2042,12,14
8750,2042-12-15,2042,12,15
8751,2042-12-16,2042,12,16
8752,2042-12-17,2042,12,17
8753,2042-12-18,2042,12,18
8754,2042-12-19,2042,12,19
8755,2042-12-20,2042,12,20
8756,2042-12-21,2042,12,21
8757,2042-12-22,2042,12,22
8758,2042-12-23,2042,12,23
8759,2042-12-24,2042,12,24
8760,2042-12-25,2042,12,25
8761,2042-12-26,2042,12,26
